business_type,district_id,week_tir,treatment_control_group,mean_total_token,mean_total_phone,mean_reorder_payment_count,mean_token_phone,lag_mean_total_token,lag_mean_total_phone,lag_mean_reorder_payment_count,lag_mean_token_phone,total_token_change,total_phone_change,token_phone_change,reorder_payment_count_change,place4,place2,district,name,region
3,198,0,30,12.667,12.667,1.667,1.000,3.667,3.667,0.667,1.000,245.455,245.455,0.000,150.000,198,1,azari,آذری,17
1,198,0,30,13.000,8.000,0.000,1.604,12.667,12.667,1.667,1.000,2.632,-36.842,60.450,-100.000,198,1,azari,آذری,17
1,198,1,30,10.429,7.429,0.000,1.421,13.000,8.000,0.000,1.604,-19.780,-7.143,-11.442,,198,1,azari,آذری,17
2,198,1,30,3.000,2.857,0.286,1.036,10.429,7.429,0.000,1.421,-71.233,-61.538,-27.109,,198,1,azari,آذری,17
3,198,1,30,16.571,16.571,4.143,1.000,3.000,2.857,0.286,1.036,452.381,480.000,-3.448,1350.000,198,1,azari,آذری,17
2,198,2,30,4.571,4.143,0.857,1.076,16.571,16.571,4.143,1.000,-72.414,-75.000,7.619,-79.310,198,1,azari,آذری,17
1,198,2,30,9.571,6.714,0.143,1.408,4.571,4.143,0.857,1.076,109.375,62.069,30.813,-83.333,198,1,azari,آذری,17
3,198,2,30,19.000,18.571,1.429,1.024,9.571,6.714,0.143,1.408,98.507,176.596,-27.266,900.000,198,1,azari,آذری,17
1,130,0,10,2.000,2.000,0.000,1.000,2.500,2.500,0.000,1.000,-20.000,-20.000,0.000,,130,1,heshamatiyeh,حشمتیه,7
2,130,0,10,4.667,4.333,1.333,1.067,2.000,2.000,0.000,1.000,133.333,116.667,6.667,,130,1,heshamatiyeh,حشمتیه,7
3,130,0,10,3.000,3.000,4.667,1.000,4.667,4.333,1.333,1.067,-35.714,-30.769,-6.250,250.000,130,1,heshamatiyeh,حشمتیه,7
1,130,1,10,3.500,3.167,0.000,1.083,3.000,3.000,4.667,1.000,16.667,5.556,8.333,-100.000,130,1,heshamatiyeh,حشمتیه,7
3,130,1,10,5.714,5.571,0.286,1.029,3.500,3.167,0.000,1.083,63.265,75.940,-5.055,,130,1,heshamatiyeh,حشمتیه,7
2,130,1,10,4.857,4.286,1.000,1.243,5.714,5.571,0.286,1.029,-15.000,-23.077,20.833,250.000,130,1,heshamatiyeh,حشمتیه,7
3,130,2,10,5.429,5.429,0.571,1.000,4.857,4.286,1.000,1.243,11.765,26.667,-19.540,-42.857,130,1,heshamatiyeh,حشمتیه,7
2,130,2,10,4.429,4.143,0.714,1.060,5.429,5.429,0.571,1.000,-18.421,-23.684,5.952,25.000,130,1,heshamatiyeh,حشمتیه,7
1,130,2,10,3.429,3.429,0.000,1.000,4.429,4.143,0.714,1.060,-22.581,-17.241,-5.618,-100.000,130,1,heshamatiyeh,حشمتیه,7
1,196,0,20,27.333,24.000,0.667,1.140,36.500,33.000,0.000,1.108,-25.114,-27.273,2.908,,196,1,jey,جی,9
2,196,0,20,8.667,7.667,2.333,1.116,27.333,24.000,0.667,1.140,-68.293,-68.056,-2.082,250.000,196,1,jey,جی,9
3,196,0,20,11.333,11.333,2.667,1.000,8.667,7.667,2.333,1.116,30.769,47.826,-10.407,14.286,196,1,jey,جی,9
3,196,1,20,15.286,15.143,2.143,1.008,11.333,11.333,2.667,1.000,34.874,33.613,0.752,-19.643,196,1,jey,جی,9
1,196,1,20,32.429,30.286,0.857,1.071,15.286,15.143,2.143,1.008,112.150,100.000,6.324,-60.000,196,1,jey,جی,9
2,196,1,20,8.714,8.143,6.571,1.070,32.429,30.286,0.857,1.071,-73.128,-73.113,-0.093,666.667,196,1,jey,جی,9
1,196,2,20,27.571,26.000,0.143,1.058,8.714,8.143,6.571,1.070,216.393,219.298,-1.132,-97.826,196,1,jey,جی,9
3,196,2,20,15.571,15.286,1.429,1.026,27.571,26.000,0.143,1.058,-43.523,-41.209,-3.038,900.000,196,1,jey,جی,9
2,196,2,20,10.857,10.000,4.000,1.057,15.571,15.286,1.429,1.026,-30.275,-34.579,3.065,180.000,196,1,jey,جی,9
2,427,0,,94.667,87.000,63.000,1.085,137.333,135.333,3.000,1.010,-31.068,-35.714,7.438,2000.000,427,1,parand,پرند,
1,427,0,,64.333,54.333,4.000,1.182,94.667,87.000,63.000,1.085,-32.042,-37.548,8.945,-93.651,427,1,parand,پرند,
3,427,0,,153.000,149.667,30.000,1.024,64.333,54.333,4.000,1.182,137.824,175.460,-13.420,650.000,427,1,parand,پرند,
1,427,1,,69.571,57.000,6.429,1.219,153.000,149.667,30.000,1.024,-54.528,-61.915,19.099,-78.571,427,1,parand,پرند,
2,427,1,,93.000,82.571,52.429,1.134,69.571,57.000,6.429,1.219,33.676,44.862,-6.956,715.556,427,1,parand,پرند,
3,427,1,,204.857,201.286,29.714,1.018,93.000,82.571,52.429,1.134,120.276,143.772,-10.296,-43.324,427,1,parand,پرند,
3,427,2,,185.000,180.714,16.714,1.024,204.857,201.286,29.714,1.018,-9.693,-10.220,0.588,-43.750,427,1,parand,پرند,
1,427,2,,59.000,49.857,2.857,1.180,185.000,180.714,16.714,1.024,-68.108,-72.411,15.291,-82.906,427,1,parand,پرند,
2,427,2,,87.000,77.571,25.429,1.120,59.000,49.857,2.857,1.180,47.458,55.587,-5.101,790.000,427,1,parand,پرند,
1,932,0,10,2.000,2.000,0.000,1.000,1.000,1.000,0.000,1.000,100.000,100.000,0.000,,932,1,shahrak-valfajr,شهرک والفجر (منطقه ۶),6
2,932,0,10,1.000,1.000,0.000,1.000,2.000,2.000,0.000,1.000,-50.000,-50.000,0.000,,932,1,shahrak-valfajr,شهرک والفجر (منطقه ۶),6
3,932,1,10,1.000,1.000,0.000,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,,932,1,shahrak-valfajr,شهرک والفجر (منطقه ۶),6
1,932,1,10,1.667,1.333,0.000,1.333,1.000,1.000,0.000,1.000,66.667,33.333,33.333,,932,1,shahrak-valfajr,شهرک والفجر (منطقه ۶),6
3,932,2,10,1.667,1.000,0.000,1.667,1.667,1.333,0.000,1.333,0.000,-25.000,25.000,,932,1,shahrak-valfajr,شهرک والفجر (منطقه ۶),6
2,932,2,10,1.000,1.000,0.000,1.000,1.667,1.000,0.000,1.667,-40.000,0.000,-40.000,,932,1,shahrak-valfajr,شهرک والفجر (منطقه ۶),6
1,932,2,10,1.000,1.000,0.000,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,,932,1,shahrak-valfajr,شهرک والفجر (منطقه ۶),6
1,184,0,30,1.000,1.000,0.000,1.000,3.000,3.000,0.000,1.000,-66.667,-66.667,0.000,,184,1,kooye-e-hefdahom-e-shahrivar,کوی هفدهم شهریور,18
3,184,0,30,4.000,4.000,0.333,1.000,1.000,1.000,0.000,1.000,300.000,300.000,0.000,,184,1,kooye-e-hefdahom-e-shahrivar,کوی هفدهم شهریور,18
2,184,0,30,2.500,2.000,0.000,1.500,4.000,4.000,0.333,1.000,-37.500,-50.000,50.000,-100.000,184,1,kooye-e-hefdahom-e-shahrivar,کوی هفدهم شهریور,18
2,184,1,30,1.000,1.000,0.333,1.000,2.500,2.000,0.000,1.500,-60.000,-50.000,-33.333,,184,1,kooye-e-hefdahom-e-shahrivar,کوی هفدهم شهریور,18
1,184,1,30,1.000,1.000,0.000,1.000,1.000,1.000,0.333,1.000,0.000,0.000,0.000,-100.000,184,1,kooye-e-hefdahom-e-shahrivar,کوی هفدهم شهریور,18
3,184,1,30,3.429,3.429,0.000,1.000,1.000,1.000,0.000,1.000,242.857,242.857,0.000,,184,1,kooye-e-hefdahom-e-shahrivar,کوی هفدهم شهریور,18
2,184,2,30,1.000,1.000,0.000,1.000,3.429,3.429,0.000,1.000,-70.833,-70.833,0.000,,184,1,kooye-e-hefdahom-e-shahrivar,کوی هفدهم شهریور,18
3,184,2,30,2.857,2.857,0.714,1.000,1.000,1.000,0.000,1.000,185.714,185.714,0.000,,184,1,kooye-e-hefdahom-e-shahrivar,کوی هفدهم شهریور,18
1,184,2,30,2.000,2.000,1.000,1.000,2.857,2.857,0.714,1.000,-30.000,-30.000,0.000,40.000,184,1,kooye-e-hefdahom-e-shahrivar,کوی هفدهم شهریور,18
2,939,0,10,8.000,7.000,3.333,1.150,18.000,16.500,0.000,1.089,-55.556,-57.576,5.574,,939,1,niloufar,نیلوفر,7
3,939,0,10,3.667,3.667,0.667,1.000,8.000,7.000,3.333,1.150,-54.167,-47.619,-13.043,-80.000,939,1,niloufar,نیلوفر,7
1,939,0,10,14.333,13.667,0.333,1.046,3.667,3.667,0.667,1.000,290.909,272.727,4.647,-50.000,939,1,niloufar,نیلوفر,7
1,939,1,10,11.714,10.286,3.571,1.137,14.333,13.667,0.333,1.046,-18.272,-24.739,8.696,971.429,939,1,niloufar,نیلوفر,7
2,939,1,10,5.429,5.143,2.571,1.062,11.714,10.286,3.571,1.137,-53.659,-50.000,-6.643,-28.000,939,1,niloufar,نیلوفر,7
3,939,1,10,3.667,3.667,0.167,1.000,5.429,5.143,2.571,1.062,-32.456,-28.704,-5.830,-93.519,939,1,niloufar,نیلوفر,7
1,939,2,10,12.286,11.000,0.429,1.093,3.667,3.667,0.167,1.000,235.065,200.000,9.284,157.143,939,1,niloufar,نیلوفر,7
3,939,2,10,3.200,3.200,0.200,1.000,12.286,11.000,0.429,1.093,-73.953,-70.909,-8.495,-53.333,939,1,niloufar,نیلوفر,7
2,939,2,10,4.500,4.500,1.167,1.000,3.200,3.200,0.200,1.000,40.625,40.625,0.000,483.333,939,1,niloufar,نیلوفر,7
1,188,0,30,1.000,1.000,0.000,1.000,5.000,5.000,0.000,1.000,-80.000,-80.000,0.000,,188,1,khalij-e-fars,خلیج فارس,18
3,188,0,30,19.667,19.333,2.000,1.018,1.000,1.000,0.000,1.000,1866.667,1833.333,1.754,,188,1,khalij-e-fars,خلیج فارس,18
2,188,0,30,8.333,8.000,0.667,1.083,19.667,19.333,2.000,1.018,-57.627,-58.621,6.466,-66.667,188,1,khalij-e-fars,خلیج فارس,18
1,188,1,30,1.200,1.200,0.000,1.000,8.333,8.000,0.667,1.083,-85.600,-85.000,-7.692,-100.000,188,1,khalij-e-fars,خلیج فارس,18
2,188,1,30,6.000,5.857,0.857,1.024,1.200,1.200,0.000,1.000,400.000,388.095,2.381,,188,1,khalij-e-fars,خلیج فارس,18
3,188,1,30,30.714,30.286,3.143,1.014,6.000,5.857,0.857,1.024,411.905,417.073,-0.989,266.667,188,1,khalij-e-fars,خلیج فارس,18
1,188,2,30,1.714,1.286,0.000,1.357,30.714,30.286,3.143,1.014,-94.419,-95.755,33.883,-100.000,188,1,khalij-e-fars,خلیج فارس,18
3,188,2,30,23.571,23.286,1.571,1.012,1.714,1.286,0.000,1.357,1275.000,1711.111,-25.456,,188,1,khalij-e-fars,خلیج فارس,18
2,188,2,30,5.857,5.429,0.429,1.143,23.571,23.286,1.571,1.012,-75.152,-76.687,12.968,-72.727,188,1,khalij-e-fars,خلیج فارس,18
3,399,0,20,51.667,50.333,20.000,1.026,67.000,61.500,9.000,1.091,-22.886,-18.157,-5.937,122.222,399,1,narmak,نارمک,8
1,399,0,20,56.333,49.333,3.000,1.140,51.667,50.333,20.000,1.026,9.032,-1.987,11.157,-85.000,399,1,narmak,نارمک,8
2,399,0,20,97.333,83.333,50.000,1.168,56.333,49.333,3.000,1.140,72.781,68.919,2.428,1566.667,399,1,narmak,نارمک,8
2,399,1,20,73.143,62.857,37.571,1.160,97.333,83.333,50.000,1.168,-24.853,-24.571,-0.659,-24.857,399,1,narmak,نارمک,8
1,399,1,20,55.143,47.143,2.571,1.151,73.143,62.857,37.571,1.160,-24.609,-25.000,-0.834,-93.156,399,1,narmak,نارمک,8
3,399,1,20,59.286,58.000,13.571,1.021,55.143,47.143,2.571,1.151,7.513,23.030,-11.280,427.778,399,1,narmak,نارمک,8
1,399,2,20,54.143,47.857,3.857,1.135,59.286,58.000,13.571,1.021,-8.675,-17.488,11.197,-71.579,399,1,narmak,نارمک,8
3,399,2,20,54.286,53.286,6.857,1.021,54.143,47.857,3.857,1.135,0.264,11.343,-10.075,77.778,399,1,narmak,نارمک,8
2,399,2,20,66.286,58.000,17.000,1.154,54.286,53.286,6.857,1.021,22.105,8.847,13.025,147.917,399,1,narmak,نارمک,8
2,126,0,20,18.333,17.000,6.333,1.078,9.500,7.500,0.000,1.277,92.982,126.667,-15.548,,126,1,majidiyeh,مجیدیه,8
1,126,0,20,13.000,12.000,0.333,1.100,18.333,17.000,6.333,1.078,-29.091,-29.412,2.015,-94.737,126,1,majidiyeh,مجیدیه,8
3,126,0,20,17.333,17.333,6.667,1.000,13.000,12.000,0.333,1.100,33.333,44.444,-9.091,1900.000,126,1,majidiyeh,مجیدیه,8
2,126,1,20,18.286,16.571,6.000,1.093,17.333,17.333,6.667,1.000,5.495,-4.396,9.348,-10.000,126,1,majidiyeh,مجیدیه,8
3,126,1,20,27.286,26.143,6.857,1.046,18.286,16.571,6.000,1.093,49.219,57.759,-4.307,14.286,126,1,majidiyeh,مجیدیه,8
1,126,1,20,10.000,9.143,0.286,1.096,27.286,26.143,6.857,1.046,-63.351,-65.027,4.702,-95.833,126,1,majidiyeh,مجیدیه,8
2,126,2,20,12.429,11.429,1.714,1.076,10.000,9.143,0.286,1.096,24.286,25.000,-1.811,500.000,126,1,majidiyeh,مجیدیه,8
3,126,2,20,23.000,22.714,2.429,1.011,12.429,11.429,1.714,1.076,85.057,98.750,-6.035,41.667,126,1,majidiyeh,مجیدیه,8
1,126,2,20,9.857,9.000,0.286,1.070,23.000,22.714,2.429,1.011,-57.143,-60.377,5.898,-88.235,126,1,majidiyeh,مجیدیه,8
3,202,0,11,5.000,5.000,1.000,1.000,5.500,5.500,1.000,1.000,-9.091,-9.091,0.000,0.000,202,1,sharara,شهرآرا,2
2,202,0,11,12.333,12.000,4.000,1.028,5.000,5.000,1.000,1.000,146.667,140.000,2.778,300.000,202,1,sharara,شهرآرا,2
1,202,0,11,18.333,15.333,0.000,1.185,12.333,12.000,4.000,1.028,48.649,27.778,15.288,-100.000,202,1,sharara,شهرآرا,2
3,202,1,11,5.429,5.143,0.714,1.043,18.333,15.333,0.000,1.185,-70.390,-66.460,-11.988,,202,1,sharara,شهرآرا,2
2,202,1,11,6.143,6.000,5.571,1.048,5.429,5.143,0.714,1.043,13.158,16.667,0.457,680.000,202,1,sharara,شهرآرا,2
1,202,1,11,14.857,13.143,1.000,1.141,6.143,6.000,5.571,1.048,141.860,119.048,8.915,-82.051,202,1,sharara,شهرآرا,2
1,202,2,11,16.571,14.714,0.571,1.096,14.857,13.143,1.000,1.141,11.538,11.957,-3.917,-42.857,202,1,sharara,شهرآرا,2
3,202,2,11,6.143,5.857,0.857,1.049,16.571,14.714,0.571,1.096,-62.931,-60.194,-4.343,50.000,202,1,sharara,شهرآرا,2
2,202,2,11,3.571,3.286,3.000,1.060,6.143,5.857,0.857,1.049,-41.860,-43.902,1.032,250.000,202,1,sharara,شهرآرا,2
2,228,0,20,8.333,8.000,0.333,1.037,11.500,11.500,0.000,1.000,-27.536,-30.435,3.704,,228,1,south-deylaman,دیلمان,20
1,228,0,20,5.000,4.333,0.000,1.153,8.333,8.000,0.333,1.037,-40.000,-45.833,11.161,-100.000,228,1,south-deylaman,دیلمان,20
3,228,0,20,8.000,8.000,2.000,1.000,5.000,4.333,0.000,1.153,60.000,84.615,-13.253,,228,1,south-deylaman,دیلمان,20
1,228,1,20,6.714,5.714,0.143,1.165,8.000,8.000,2.000,1.000,-16.071,-28.571,16.508,-92.857,228,1,south-deylaman,دیلمان,20
2,228,1,20,6.833,6.667,0.000,1.028,6.714,5.714,0.143,1.165,1.773,16.667,-11.785,-100.000,228,1,south-deylaman,دیلمان,20
3,228,1,20,9.143,8.714,0.571,1.041,6.833,6.667,0.000,1.028,33.798,30.714,1.264,,228,1,south-deylaman,دیلمان,20
3,228,2,20,8.000,7.714,0.143,1.030,9.143,8.714,0.571,1.041,-12.500,-11.475,-1.019,-75.000,228,1,south-deylaman,دیلمان,20
2,228,2,20,5.571,5.429,0.286,1.020,8.000,7.714,0.143,1.030,-30.357,-29.630,-0.947,100.000,228,1,south-deylaman,دیلمان,20
1,228,2,20,5.833,5.167,0.000,1.108,5.571,5.429,0.286,1.020,4.701,-4.825,8.617,-100.000,228,1,south-deylaman,دیلمان,20
2,262,0,21,2.500,2.500,0.000,1.000,1.000,1.000,0.000,1.000,150.000,150.000,0.000,,262,1,nemat-abad,نعمت‌آباد,19
3,262,0,21,17.000,16.333,2.333,1.038,2.500,2.500,0.000,1.000,580.000,553.333,3.813,,262,1,nemat-abad,نعمت‌آباد,19
3,262,1,21,16.714,16.571,0.857,1.010,17.000,16.333,2.333,1.038,-1.681,1.458,-2.755,-63.265,262,1,nemat-abad,نعمت‌آباد,19
1,262,1,21,2.000,1.000,0.000,2.000,16.714,16.571,0.857,1.010,-88.034,-93.966,98.113,-100.000,262,1,nemat-abad,نعمت‌آباد,19
2,262,1,21,1.500,1.500,0.000,1.000,2.000,1.000,0.000,2.000,-25.000,50.000,-50.000,,262,1,nemat-abad,نعمت‌آباد,19
3,262,2,21,13.429,13.429,0.429,1.000,1.500,1.500,0.000,1.000,795.238,795.238,0.000,,262,1,nemat-abad,نعمت‌آباد,19
1,262,2,21,1.000,1.000,0.000,1.000,13.429,13.429,0.429,1.000,-92.553,-92.553,0.000,-100.000,262,1,nemat-abad,نعمت‌آباد,19
2,262,2,21,1.333,1.333,0.000,1.000,1.000,1.000,0.000,1.000,33.333,33.333,0.000,,262,1,nemat-abad,نعمت‌آباد,19
3,998,0,31,1.500,1.500,2.000,1.000,1.000,1.000,0.000,1.000,50.000,50.000,0.000,,998,1,qalamestan,قلمستان,11
1,998,0,31,1.000,1.000,0.000,1.000,1.500,1.500,2.000,1.000,-33.333,-33.333,0.000,-100.000,998,1,qalamestan,قلمستان,11
3,998,1,31,2.833,2.833,0.000,1.000,1.000,1.000,0.000,1.000,183.333,183.333,0.000,,998,1,qalamestan,قلمستان,11
1,998,1,31,1.000,1.000,0.000,1.000,2.833,2.833,0.000,1.000,-64.706,-64.706,0.000,,998,1,qalamestan,قلمستان,11
3,998,2,31,1.200,1.200,0.200,1.000,1.000,1.000,0.000,1.000,20.000,20.000,0.000,,998,1,qalamestan,قلمستان,11
2,998,2,31,2.000,2.000,0.000,1.000,1.200,1.200,0.200,1.000,66.667,66.667,0.000,-100.000,998,1,qalamestan,قلمستان,11
1,998,2,31,1.000,1.000,0.000,1.000,2.000,2.000,0.000,1.000,-50.000,-50.000,0.000,,998,1,qalamestan,قلمستان,11
1,50,0,10,1.000,1.000,0.000,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,,50,1,shahrak-golha,شهرک گلها,1
2,50,0,10,1.000,1.000,0.000,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,,50,1,shahrak-golha,شهرک گلها,1
1,50,1,10,1.000,1.000,0.000,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,,50,1,shahrak-golha,شهرک گلها,1
3,50,1,10,1.500,1.500,0.000,1.000,1.000,1.000,0.000,1.000,50.000,50.000,0.000,,50,1,shahrak-golha,شهرک گلها,1
2,50,1,10,1.000,1.000,0.000,1.000,1.500,1.500,0.000,1.000,-33.333,-33.333,0.000,,50,1,shahrak-golha,شهرک گلها,1
3,50,2,10,1.667,1.667,0.000,1.000,1.000,1.000,0.000,1.000,66.667,66.667,0.000,,50,1,shahrak-golha,شهرک گلها,1
1,50,2,10,1.000,1.000,0.000,1.000,1.667,1.667,0.000,1.000,-40.000,-40.000,0.000,,50,1,shahrak-golha,شهرک گلها,1
2,50,2,10,1.000,1.000,0.333,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,,50,1,shahrak-golha,شهرک گلها,1
1,94,0,30,4.000,4.000,0.000,1.000,11.000,8.000,1.000,1.397,-63.636,-50.000,-28.409,-100.000,94,1,jomhouri,جمهوری,11
2,94,0,30,9.667,7.667,1.333,1.283,4.000,4.000,0.000,1.000,141.667,91.667,28.283,,94,1,jomhouri,جمهوری,11
3,94,0,30,20.333,19.667,3.333,1.034,9.667,7.667,1.333,1.283,110.345,156.522,-19.389,150.000,94,1,jomhouri,جمهوری,11
2,94,1,30,9.429,8.714,4.143,1.070,20.333,19.667,3.333,1.034,-53.630,-55.690,3.484,24.286,94,1,jomhouri,جمهوری,11
1,94,1,30,4.714,4.571,1.286,1.018,9.429,8.714,4.143,1.070,-50.000,-47.541,-4.885,-68.966,94,1,jomhouri,جمهوری,11
3,94,1,30,20.857,20.143,5.286,1.036,4.714,4.571,1.286,1.018,342.424,340.625,1.815,311.111,94,1,jomhouri,جمهوری,11
2,94,2,30,7.429,6.714,3.000,1.110,20.857,20.143,5.286,1.036,-64.384,-66.667,7.129,-43.243,94,1,jomhouri,جمهوری,11
3,94,2,30,18.857,18.571,2.000,1.017,7.429,6.714,3.000,1.110,153.846,176.596,-8.425,-33.333,94,1,jomhouri,جمهوری,11
1,94,2,30,3.857,3.714,0.429,1.036,18.857,18.571,2.000,1.017,-79.545,-80.000,1.874,-78.571,94,1,jomhouri,جمهوری,11
2,421,0,,23.667,17.000,9.333,1.387,21.000,15.500,0.500,1.338,12.698,9.677,3.667,1766.667,421,1,lavasan,لواسان,
3,421,0,,30.667,29.667,6.000,1.033,23.667,17.000,9.333,1.387,29.577,74.510,-25.475,-35.714,421,1,lavasan,لواسان,
1,421,0,,18.000,14.667,6.000,1.227,30.667,29.667,6.000,1.033,-41.304,-50.562,18.726,0.000,421,1,lavasan,لواسان,
3,421,1,,41.571,39.286,8.714,1.054,18.000,14.667,6.000,1.227,130.952,167.857,-14.088,45.238,421,1,lavasan,لواسان,
1,421,1,,16.429,14.286,1.286,1.137,41.571,39.286,8.714,1.054,-60.481,-63.636,7.860,-85.246,421,1,lavasan,لواسان,
2,421,1,,21.429,17.143,7.143,1.267,16.429,14.286,1.286,1.137,30.435,20.000,11.442,455.556,421,1,lavasan,لواسان,
2,421,2,,16.000,12.714,4.143,1.243,21.429,17.143,7.143,1.267,-25.333,-25.833,-1.878,-42.000,421,1,lavasan,لواسان,
3,421,2,,32.714,31.286,7.143,1.044,16.000,12.714,4.143,1.243,104.464,146.067,-16.053,72.414,421,1,lavasan,لواسان,
1,421,2,,14.429,13.000,1.286,1.095,32.714,31.286,7.143,1.044,-55.895,-58.447,4.885,-82.000,421,1,lavasan,لواسان,
3,264,0,31,1.500,1.500,0.000,1.000,2.000,1.667,0.000,1.333,-25.000,-10.000,-25.000,,264,1,baq-e-azari,باغ آذری,16
3,264,1,31,2.143,2.143,0.143,1.000,1.500,1.500,0.000,1.000,42.857,42.857,0.000,,264,1,baq-e-azari,باغ آذری,16
3,264,2,31,2.286,2.143,0.143,1.036,2.143,2.143,0.143,1.000,6.667,0.000,3.571,0.000,264,1,baq-e-azari,باغ آذری,16
1,264,2,31,1.000,1.000,0.000,1.000,2.286,2.143,0.143,1.036,-56.250,-53.333,-3.448,-100.000,264,1,baq-e-azari,باغ آذری,16
2,264,2,31,1.000,1.000,0.000,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,,264,1,baq-e-azari,باغ آذری,16
1,638,0,,4.333,3.333,0.000,1.467,5.000,3.500,0.000,1.458,-13.333,-4.762,0.571,,638,1,pakdasht,پاکدشت,
3,638,0,,118.000,115.667,6.333,1.020,4.333,3.333,0.000,1.467,2623.077,3370.000,-30.473,,638,1,pakdasht,پاکدشت,
2,638,0,,13.333,12.000,7.000,1.112,118.000,115.667,6.333,1.020,-88.701,-89.625,9.061,10.526,638,1,pakdasht,پاکدشت,
2,638,1,,14.857,12.286,4.571,1.211,13.333,12.000,7.000,1.112,11.429,2.381,8.882,-34.694,638,1,pakdasht,پاکدشت,
3,638,1,,162.857,158.571,9.714,1.027,14.857,12.286,4.571,1.211,996.154,1190.698,-15.210,112.500,638,1,pakdasht,پاکدشت,
1,638,1,,9.000,5.857,0.714,1.638,162.857,158.571,9.714,1.027,-94.474,-96.306,59.495,-92.647,638,1,pakdasht,پاکدشت,
3,638,2,,138.571,135.143,6.143,1.025,9.000,5.857,0.714,1.638,1439.683,2207.317,-37.418,760.000,638,1,pakdasht,پاکدشت,
2,638,2,,14.286,12.143,4.143,1.175,138.571,135.143,6.143,1.025,-89.691,-91.015,14.629,-32.558,638,1,pakdasht,پاکدشت,
1,638,2,,7.143,4.429,0.000,1.626,14.286,12.143,4.143,1.175,-50.000,-63.529,38.427,-100.000,638,1,pakdasht,پاکدشت,
3,961,0,20,4.333,4.333,0.667,1.000,1.000,1.000,0.000,1.000,333.333,333.333,0.000,,961,1,qasemabad,قاسم‌آباد,13
1,961,0,20,2.500,1.500,0.500,2.000,4.333,4.333,0.667,1.000,-42.308,-65.385,100.000,-25.000,961,1,qasemabad,قاسم‌آباد,13
2,961,0,20,2.500,2.500,0.500,1.000,2.500,1.500,0.500,2.000,0.000,66.667,-50.000,0.000,961,1,qasemabad,قاسم‌آباد,13
3,961,1,20,6.000,6.000,0.571,1.000,2.500,2.500,0.500,1.000,140.000,140.000,0.000,14.286,961,1,qasemabad,قاسم‌آباد,13
1,961,1,20,1.667,1.667,0.000,1.000,6.000,6.000,0.571,1.000,-72.222,-72.222,0.000,-100.000,961,1,qasemabad,قاسم‌آباد,13
2,961,1,20,1.667,1.667,0.000,1.000,1.667,1.667,0.000,1.000,0.000,0.000,0.000,,961,1,qasemabad,قاسم‌آباد,13
1,961,2,20,2.000,1.200,0.000,1.800,1.667,1.667,0.000,1.000,20.000,-28.000,80.000,,961,1,qasemabad,قاسم‌آباد,13
2,961,2,20,1.750,1.750,0.250,1.000,2.000,1.200,0.000,1.800,-12.500,45.833,-44.444,,961,1,qasemabad,قاسم‌آباد,13
3,961,2,20,4.333,4.333,0.500,1.000,1.750,1.750,0.250,1.000,147.619,147.619,0.000,100.000,961,1,qasemabad,قاسم‌آباد,13
2,110,0,10,2.000,2.000,0.667,1.000,2.000,2.000,0.000,1.000,0.000,0.000,0.000,,110,1,majid-abad,مجیدآباد,4
1,110,0,10,2.500,1.500,0.000,1.500,2.000,2.000,0.667,1.000,25.000,-25.000,50.000,-100.000,110,1,majid-abad,مجیدآباد,4
3,110,0,10,3.667,3.333,0.333,1.083,2.500,1.500,0.000,1.500,46.667,122.222,-27.778,,110,1,majid-abad,مجیدآباد,4
3,110,1,10,3.429,3.429,1.143,1.000,3.667,3.333,0.333,1.083,-6.494,2.857,-7.692,242.857,110,1,majid-abad,مجیدآباد,4
2,110,1,10,2.000,2.000,3.000,1.000,3.429,3.429,1.143,1.000,-41.667,-41.667,0.000,162.500,110,1,majid-abad,مجیدآباد,4
1,110,1,10,2.800,2.400,0.000,1.133,2.000,2.000,3.000,1.000,40.000,20.000,13.333,-100.000,110,1,majid-abad,مجیدآباد,4
3,110,2,10,4.429,4.429,0.571,1.000,2.800,2.400,0.000,1.133,58.163,84.524,-11.765,,110,1,majid-abad,مجیدآباد,4
2,110,2,10,3.000,2.600,0.600,1.133,4.429,4.429,0.571,1.000,-32.258,-41.290,13.333,5.000,110,1,majid-abad,مجیدآباد,4
1,110,2,10,2.000,2.000,0.750,1.000,3.000,2.600,0.600,1.133,-33.333,-23.077,-11.765,25.000,110,1,majid-abad,مجیدآباد,4
3,190,0,30,1.500,1.500,0.000,1.000,4.500,4.500,0.000,1.000,-66.667,-66.667,0.000,,190,1,shahrak-e-emamkhomeyni,شهرک امام خمینی,18
3,190,1,30,2.667,2.500,0.167,1.083,1.500,1.500,0.000,1.000,77.778,66.667,8.333,,190,1,shahrak-e-emamkhomeyni,شهرک امام خمینی,18
