post_price_effect_share,post_price_effect_count,post_price_effect_percent,district_price_effect
0,0,0,0
-6.25,-0.125,-5.882352941,0
-60,-0.6,-37.5,0
55.55555556,1.666666667,125,0
-16.66666667,-0.5,-14.28571429,0
-40,-0.4,-28.57142857,0
-58.33333333,-0.583333333,-36.84210526,0
-12.5,-0.25,-11.11111111,0
40,1.2,66.66666667,0
-16.66666667,-0.166666667,-14.28571429,0
-160,-1.6,-61.53846154,0
0,0,0,0
61.53846154,8,160,0
50,1,100,0
37.03703704,1.111111111,58.82352941,0
67.77777778,6.777777778,210.3448276,0
-233.3333333,-2.333333333,-70,0
-59.09090909,-1.181818182,-37.14285714,0
50,1,100,0
-166.6666667,-1.666666667,-62.5,0
0,0,0,0
66.66666667,2,200,0
-44.44444444,-0.444444444,-30.76923077,0
-20,-0.2,-16.66666667,0
50,1,100,0
0,0,0,0
-358.3333333,-3.583333333,-78.18181818,0
0,0,0,0
-50,-0.5,-33.33333333,0
-50,-0.5,-33.33333333,0
-40,-0.4,-28.57142857,0
0,0,0,0
80,4,400,0
-42.85714286,-1.285714286,-30,0
-25,-1,-20,0
-200,-2,-66.66666667,0
0,0,0,0
66.66666667,2,200,0
33.33333333,1,50,0
50,1,100,0
-50,-1,-33.33333333,0
-25,-0.25,-20,0
0,0,0,0
58.33333333,3.5,140,0
-200,-2,-66.66666667,0
30,1.2,42.85714286,0
0,0,0,0
-16.66666667,-0.5,-14.28571429,0
0,0,0,0
0,0,0,0
0,0,0,0
-50,-0.5,-33.33333333,0
-48.57142857,-2.428571429,-32.69230769,0
-51.28205128,-1.538461538,-33.89830508,0
-13.88888889,-0.416666667,-12.19512195,0
81.81818182,9,450,0
-200,-2,-66.66666667,0
-100,-1,-50,0
0,0,0,0
-111.1111111,-1.111111111,-52.63157895,0
-42.85714286,-0.857142857,-30,0
-20,-0.2,-16.66666667,0
0,0,0,0
-100,-1,-50,0
45.56213018,5.923076923,83.69565217,0
-38.0952381,-1.142857143,-27.5862069,0
-60,-0.6,-37.5,0
-100,-1,-50,0
0,0,0,0
-25,-0.25,-20,0
-89.74358974,-2.692307692,-47.2972973,0
0,0,0,0
-92.85714286,-1.857142857,-48.14814815,0
-54.16666667,-1.083333333,-35.13513514,0
0,0,0,0
-18.18181818,-0.545454545,-15.38461538,0
30.76923077,2.461538462,44.44444444,0
0,0,0,0
0,0,0,0
50,2,100,0
51.38888889,3.083333333,105.7142857,0
-155.5555556,-4.666666667,-60.86956522,0
75,3,300,0
-20,-0.2,-16.66666667,0
0,0,0,0
-75,-0.75,-42.85714286,0
50,1,100,0
-50,-1,-33.33333333,0
0,0,0,0
71.875,11.5,255.5555556,0
35.71428571,0.714285714,55.55555556,0
-11.42857143,-0.571428571,-10.25641026,0
72.22222222,4.333333333,260,0
61.11111111,5.5,157.1428571,0
0,0,0,0
-128.5714286,-1.285714286,-56.25,0
66.66666667,2,200,0
-33.33333333,-0.333333333,-25,0
50,1,100,0
0,0,0,0
-75,-1.5,-42.85714286,0
0,0,0,0
-66.66666667,-1.333333333,-40,0
-150,-1.5,-60,0
0,0,0,0
88.88888889,8,800,0
0,0,0,0
-33.33333333,-0.333333333,-25,0
50,1,100,0
0,0,0,0
22.85714286,1.142857143,29.62962963,0
0,0,0,0
40,2,66.66666667,0
0,0,0,0
0,0,0,0
55.55555556,1.666666667,125,0
-100,-1,-50,0
75,3,300,0
75,3,300,0
25,0.5,33.33333333,0
0,0,0,0
39.47368421,7.5,65.2173913,0
-100,-1,-50,0
50,1,100,0
30.76923077,1.538461538,44.44444444,0
-80,-0.8,-44.44444444,0
-162.5,-1.625,-61.9047619,0
0,0,0,0
-16.66666667,-0.166666667,-14.28571429,0
-75,-0.75,-42.85714286,0
-250,-2.5,-71.42857143,0
0,0,0,0
-100,-1,-50,0
-142.8571429,-1.428571429,-58.82352941,0
80,4,400,0
-33.33333333,-0.333333333,-25,0
-50,-0.5,-33.33333333,0
50,1,100,0
0,0,0,0
-83.33333333,-0.833333333,-45.45454545,0
-100,-1,-50,0
0,0,0,0
45.83333333,1.375,84.61538462,0
-216.6666667,-2.166666667,-68.42105263,0
-266.6666667,-2.666666667,-72.72727273,0
21.42857143,1.5,27.27272727,0
-200,-2,-66.66666667,0
88.88888889,8,800,0
30.55555556,2.444444444,44,0
0,0,0,0
-175,-1.75,-63.63636364,0
10,0.2,11.11111111,0
0,0,0,0
0,0,0,0
-50,-0.5,-33.33333333,0
-25,-0.25,-20,0
46.75324675,5.142857143,87.80487805,0
50,2.5,100,0
-33.33333333,-1,-25,0
0,0,0,0
0,0,0,0
25,0.5,33.33333333,0
-62.5,-1.875,-38.46153846,0
25,0.75,33.33333333,0
0,0,0,0
-50,-1,-33.33333333,0
0,0,0,0
85.71428571,6,600,0
50,1,100,0
-112.5,-1.125,-52.94117647,0
53.57142857,2.142857143,115.3846154,0
0,0,0,0
0,0,0,0
25,0.5,33.33333333,0
-85.71428571,-0.857142857,-46.15384615,0
-100,-1,-50,0
25,0.5,33.33333333,0
-50,-0.5,-33.33333333,0
25,1,33.33333333,0
-100,-1,-50,0
0,0,0,0
0,0,0,0
30,0.6,42.85714286,0
0,0,0,0
0,0,0,0
-33.33333333,-0.666666667,-25,0
-145.4545455,-1.454545455,-59.25925926,0
37.5,1.125,60,0
-112.5,-1.125,-52.94117647,0
37.81512605,6.428571429,60.81081081,0
64.44444444,3.222222222,181.25,0
50,3,100,0
-42.85714286,-0.428571429,-30,0
-200,-2,-66.66666667,0
5,0.2,5.263157895,0
-50,-0.5,-33.33333333,0
-70.76923077,-3.538461538,-41.44144144,0
-13.33333333,-0.4,-11.76470588,0
0,0,0,0
-16.66666667,-0.333333333,-14.28571429,0
-70,-0.7,-41.17647059,0
-175,-1.75,-63.63636364,0
-100,-1,-50,0
0,0,0,0
42.22222222,2.111111111,73.07692308,0
0,0,0,0
-66.66666667,-1.333333333,-40,0
-50,-0.5,-33.33333333,0
-71.42857143,-0.714285714,-41.66666667,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
33.33333333,1.666666667,50,0
0,0,0,0
-166.6666667,-1.666666667,-62.5,0
-28.57142857,-0.285714286,-22.22222222,0
71.42857143,3.571428571,250,0
0,0,0,0
-100,-1,-50,0
-50,-1,-33.33333333,0
66.66666667,2,200,0
-275,-2.75,-73.33333333,0
58.33333333,2.333333333,140,0
-218.1818182,-2.181818182,-68.57142857,0
0,0,0,0
0,0,0,0
0,0,0,0
-50,-0.5,-33.33333333,0
66.66666667,2,200,0
0,0,0,0
0,0,0,0
-57.14285714,-0.571428571,-36.36363636,0
33.33333333,0.666666667,50,0
-20,-0.2,-16.66666667,0
0,0,0,0
0,0,0,0
-100,-1,-50,0
-15.38461538,-0.769230769,-13.33333333,0
-200,-2,-66.66666667,0
-22.72727273,-0.454545455,-18.51851852,0
-90.90909091,-10,-47.61904762,0
35.71428571,1.428571429,55.55555556,0
10,0.2,11.11111111,0
54.16666667,2.166666667,118.1818182,0
50,1,100,0
0,0,0,0
0,0,0,0
-50,-0.5,-33.33333333,0
-100,-1,-50,0
-200,-2,-66.66666667,0
-56.25,-1.125,-36,0
0,0,0,0
42.85714286,3.428571429,75,0
-50,-0.5,-33.33333333,0
-50,-0.5,-33.33333333,0
-38.63636364,-1.545454545,-27.86885246,0
66.66666667,2,200,0
25,0.5,33.33333333,0
15.625,0.625,18.51851852,0
-150,-1.5,-60,0
-175,-1.75,-63.63636364,0
-50,-0.5,-33.33333333,0
-109.0909091,-1.090909091,-52.17391304,0
0,0,0,0
50,1,100,0
48.97959184,3.428571429,96,0
0,0,0,0
-17.85714286,-0.357142857,-15.15151515,0
0,0,0,0
0,0,0,0
25,0.5,33.33333333,0
-150,-1.5,-60,0
12.5,0.375,14.28571429,0
-27.77777778,-0.555555556,-21.73913043,0
0,0,0,0
-5.555555556,-0.111111111,-5.263157895,0
-25,-0.25,-20,0
-200,-4,-66.66666667,0
50,1,100,0
-140,-1.4,-58.33333333,0
-50,-0.5,-33.33333333,0
80,6.4,400,0
-62.5,-2.5,-38.46153846,0
50,1,100,0
12.5,0.5,14.28571429,0
0,0,0,0
46.03174603,4.142857143,85.29411765,0
29.16666667,0.875,41.17647059,0
27.77777778,0.833333333,38.46153846,0
-130,-1.3,-56.52173913,0
-93.93939394,-2.818181818,-48.4375,0
0,0,0,0
-22.22222222,-0.222222222,-18.18181818,0
-19.44444444,-0.583333333,-16.27906977,0
-200,-2,-66.66666667,0
-100,-1,-50,0
-20,-0.2,-16.66666667,0
-71.42857143,-0.714285714,-41.66666667,0
50,1,100,0
-390,-3.9,-79.59183673,0
6.25,0.25,6.666666667,0
82.14285714,6.571428571,460,0
-14.58333333,-0.583333333,-12.72727273,0
-100,-1,-50,0
-18.75,-0.375,-15.78947368,0
16.66666667,1,20,0
0,0,0,0
0,0,0,0
0,0,0,0
-160,-1.6,-61.53846154,0
-525,-5.25,-84,0
0,0,0,0
33.33333333,1,50,0
-200,-2,-66.66666667,0
-33.33333333,-0.666666667,-25,0
50,1,100,0
16.66666667,1,20,0
56.68016194,10.76923077,130.8411215,0
64.28571429,2.571428571,180,0
-100,-1,-50,0
-100,-1,-50,0
36.36363636,1.090909091,57.14285714,0
-12.5,-0.125,-11.11111111,0
40,0.8,66.66666667,0
-330.7692308,-6.615384615,-76.78571429,0
-133.3333333,-1.333333333,-57.14285714,0
-28.57142857,-0.285714286,-22.22222222,0
-183.3333333,-1.833333333,-64.70588235,0
50,1,100,0
0,0,0,0
-24.24242424,-0.727272727,-19.51219512,0
56.81818182,2.272727273,131.5789474,0
-200,-2,-66.66666667,0
-6.666666667,-0.2,-6.25,0
0,0,0,0
-120,-1.2,-54.54545455,0
50,1,100,0
40,2,66.66666667,0
-280,-2.8,-73.68421053,0
-25,-0.25,-20,0
-218.1818182,-2.181818182,-68.57142857,0
-100,-1,-50,0
0,0,0,0
0,0,0,0
-10,-0.2,-9.090909091,0
9.523809524,0.285714286,10.52631579,0
-150,-1.5,-60,0
0,0,0,0
-35.71428571,-0.714285714,-26.31578947,0
-50,-0.5,-33.33333333,0
0,0,0,0
0,0,0,0
72.22222222,4.333333333,260,0
-54.54545455,-0.545454545,-35.29411765,0
-4.285714286,-0.214285714,-4.109589041,0
50,1,100,0
0,0,0,0
0,0,0,0
50,1,100,0
60.71428571,2.428571429,154.5454545,0
-100,-1,-50,0
-150,-1.5,-60,0
30.76923077,3.692307692,44.44444444,0
-80,-0.8,-44.44444444,0
-187.5,-1.875,-65.2173913,0
0,0,0,0
0,0,0,0
0,0,0,0
56.25,2.25,128.5714286,0
0,0,0,0
0,0,0,0
0,0,0,0
-100,-1,-50,0
0,0,0,0
66.66666667,2,200,0
-175,-3.5,-63.63636364,0
-38.46153846,-0.384615385,-27.77777778,0
7.142857143,0.142857143,7.692307692,0
-100,-1,-50,0
-50,-0.5,-33.33333333,0
66.66666667,2,200,0
43.33333333,1.3,76.47058824,0
0,0,0,0
0,0,0,0
0,0,0,0
37.5,3.75,60,0
20,0.6,25,0
60,3,150,0
-200,-2,-66.66666667,0
33.33333333,1,50,0
-200,-2,-66.66666667,0
67.85714286,2.714285714,211.1111111,0
0,0,0,0
71.42857143,5,250,0
25,0.5,33.33333333,0
-300,-3,-75,0
4.166666667,0.125,4.347826087,0
19.23076923,0.769230769,23.80952381,0
50,2.5,100,0
40,1.2,66.66666667,0
0,0,0,0
0,0,0,0
74.38016529,8.181818182,290.3225806,0
-33.33333333,-0.333333333,-25,0
-200,-2,-66.66666667,0
0,0,0,0
-28.57142857,-2,-22.22222222,0
0,0,0,0
21.42857143,0.428571429,27.27272727,0
-20,-0.2,-16.66666667,0
0,0,0,0
50,1,100,0
-133.3333333,-1.333333333,-57.14285714,0
50,2,100,0
8.163265306,0.571428571,8.888888889,0
-33.33333333,-0.333333333,-25,0
25,0.5,33.33333333,0
-16.66666667,-0.166666667,-14.28571429,0
50,1,100,0
-21.42857143,-0.428571429,-17.64705882,0
-14.28571429,-0.142857143,-12.5,0
-60,-0.6,-37.5,0
40.47619048,2.428571429,68,0
-250,-2.5,-71.42857143,0
0,0,0,0
-100,-2,-50,0
-33.33333333,-0.333333333,-25,0
0,0,0,0
-25,-0.25,-20,0
61.9047619,4.333333333,162.5,0
-100,-1,-50,0
0,0,0,0
51.78571429,4.142857143,107.4074074,0
50,1,100,0
19.89795918,2.785714286,24.84076433,0
54.28571429,2.714285714,118.75,0
0,0,0,0
0,0,0,0
-50,-1,-33.33333333,0
-200,-4,-66.66666667,0
-140,-1.4,-58.33333333,0
61.9047619,4.333333333,162.5,0
-75,-1.5,-42.85714286,0
-266.6666667,-2.666666667,-72.72727273,0
-140,-1.4,-58.33333333,0
-21.42857143,-0.428571429,-17.64705882,0
6.060606061,0.181818182,6.451612903,0
-40.90909091,-0.818181818,-29.03225806,0
-42.85714286,-0.428571429,-30,0
9.230769231,0.461538462,10.16949153,0
50,1,100,0
-112.5,-2.25,-52.94117647,0
61.11111111,11,157.1428571,0
0,0,0,0
-1.785714286,-0.071428571,-1.754385965,0
-66.66666667,-0.666666667,-40,0
0,0,0,0
-66.66666667,-2,-40,0
0,0,0,0
35.71428571,0.714285714,55.55555556,0
30,0.6,42.85714286,0
53.62318841,12.33333333,115.625,0
0,0,0,0
-57.69230769,-1.153846154,-36.58536585,0
-246.1538462,-2.461538462,-71.11111111,0
-50,-0.5,-33.33333333,0
60,1.8,150,0
30,1.2,42.85714286,0
-33.33333333,-0.333333333,-25,0
25,0.5,33.33333333,0
-125,-2.5,-55.55555556,0
50,2,100,0
0,0,0,0
0,0,0,0
-207.6923077,-2.076923077,-67.5,0
68.75,2.75,220,0
25,0.5,33.33333333,0
50,1,100,0
0,0,0,0
0,0,0,0
-50,-1.5,-33.33333333,0
0,0,0,0
27.77777778,0.555555556,38.46153846,0
0,0,0,0
-100,-1,-50,0
0,0,0,0
-50,-0.5,-33.33333333,0
-7.142857143,-0.142857143,-6.666666667,0
33.33333333,0.666666667,50,0
-30,-0.6,-23.07692308,0
-87.5,-0.875,-46.66666667,0
-200,-2,-66.66666667,0
-116.6666667,-1.166666667,-53.84615385,0
-25,-1.5,-20,0
-91.66666667,-0.916666667,-47.82608696,0
50,1,100,0
-50,-0.5,-33.33333333,0
66.66666667,2,200,0
-22.22222222,-2,-18.18181818,0
-222.2222222,-2.222222222,-68.96551724,0
0,0,0,0
50,1,100,0
0,0,0,0
-6.666666667,-0.2,-6.25,0
12.5,0.25,14.28571429,0
0,0,0,0
29.23076923,1.461538462,41.30434783,0
-237.5,-4.75,-70.37037037,0
-150,-3,-60,0
-100,-1,-50,0
30,0.6,42.85714286,0
-50,-0.5,-33.33333333,0
25,0.5,33.33333333,0
22.22222222,0.666666667,28.57142857,0
0,0,0,0
0,0,0,0
-60,-0.6,-37.5,0
-40,-0.4,-28.57142857,0
-150,-1.5,-60,0
-37.5,-0.375,-27.27272727,0
0,0,0,0
-44.44444444,-0.444444444,-30.76923077,0
0,0,0,0
-150,-1.5,-60,0
27.27272727,1.090909091,37.5,0
33.33333333,0.666666667,50,0
-57.14285714,-0.571428571,-36.36363636,0
0,0,0,0
79.16666667,6.333333333,380,0
0,0,0,0
-30,-0.6,-23.07692308,0
-7.692307692,-0.384615385,-7.142857143,0
0,0,0,0
30,0.6,42.85714286,0
16.66666667,0.333333333,20,0
-57.69230769,-1.153846154,-36.58536585,0
75,3,300,0
-142.8571429,-1.428571429,-58.82352941,0
-66.66666667,-0.666666667,-40,0
0,0,0,0
47.27272727,2.363636364,89.65517241,0
0,0,0,0
0,0,0,0
0,0,0,0
-15.47619048,-1.857142857,-13.40206186,0
55.55555556,1.666666667,125,0
62.5,2.5,166.6666667,0
-25,-0.25,-20,0
-13.33333333,-0.666666667,-11.76470588,0
-200,-2,-66.66666667,0
-210,-2.1,-67.74193548,0
-75,-0.75,-42.85714286,0
0,0,0,0
0,0,0,0
-200,-2,-66.66666667,0
0,0,0,0
-128.5714286,-1.285714286,-56.25,0
-75,-0.75,-42.85714286,0
50,1,100,0
0,0,0,0
81.81818182,9,450,0
0,0,0,0
0,0,0,0
0,0,0,0
-25,-0.5,-20,0
-33.33333333,-1.333333333,-25,0
33.33333333,1.333333333,50,0
-20,-0.2,-16.66666667,0
-133.3333333,-1.333333333,-57.14285714,0
66.66666667,2,200,0
-14.28571429,-0.142857143,-12.5,0
-112.5,-1.125,-52.94117647,0
-80,-0.8,-44.44444444,0
55,2.75,122.2222222,0
-200,-2,-66.66666667,0
-100,-1,-50,0
-144.4444444,-1.444444444,-59.09090909,0
50,1,100,0
-133.3333333,-1.333333333,-57.14285714,0
46.15384615,6,85.71428571,0
44.44444444,1.333333333,80,0
-233.3333333,-4.666666667,-70,0
21.42857143,3,27.27272727,0
33.33333333,0.666666667,50,0
0,0,0,0
0,0,0,0
-50,-0.5,-33.33333333,0
18.57142857,6.5,22.80701754,0
-14.28571429,-0.571428571,-12.5,0
-277.7777778,-2.777777778,-73.52941176,0
-181.8181818,-1.818181818,-64.51612903,0
51.04166667,6.125,104.2553191,0
-33.33333333,-0.333333333,-25,0
-40,-0.4,-28.57142857,0
-133.3333333,-1.333333333,-57.14285714,0
-300,-3,-75,0
0,0,0,0
70,3.5,233.3333333,0
0,0,0,0
-111.5384615,-2.230769231,-52.72727273,0
-50,-0.5,-33.33333333,0
0,0,0,0
-16.66666667,-0.333333333,-14.28571429,0
-300,-3,-75,0
75,3,300,0
50,1,100,0
30.3030303,0.909090909,43.47826087,0
0,0,0,0
-33.33333333,-0.333333333,-25,0
0,0,0,0
-66.66666667,-0.666666667,-40,0
0,0,0,0
50,1,100,0
30,1.5,42.85714286,0
-100,-1,-50,0
28.57142857,0.857142857,40,0
-100,-1,-50,0
-50,-0.5,-33.33333333,0
50,1,100,0
-175,-1.75,-63.63636364,0
-69.23076923,-0.692307692,-40.90909091,0
-88.88888889,-0.888888889,-47.05882353,0
25,1,33.33333333,0
0,0,0,0
-157.1428571,-1.571428571,-61.11111111,0
0,0,0,0
-80,-0.8,-44.44444444,0
0,0,0,0
91.66666667,16.5,1100,0
-207.6923077,-2.076923077,-67.5,0
-25,-0.25,-20,0
79.16666667,6.333333333,380,0
27.77777778,0.833333333,38.46153846,0
-50,-0.5,-33.33333333,0
-22,-2.2,-18.03278689,0
-177.7777778,-1.777777778,-64,0
-14.28571429,-0.285714286,-12.5,0
-66.66666667,-1.333333333,-40,0
7.407407407,0.222222222,8,0
-33.33333333,-0.333333333,-25,0
0,0,0,0
-128.5714286,-1.285714286,-56.25,0
-150,-1.5,-60,0
-400,-8,-80,0
0,0,0,0
11.11111111,0.222222222,12.5,0
52.17391304,12,109.0909091,0
25,0.5,33.33333333,0
0,0,0,0
-33.33333333,-0.333333333,-25,0
-50,-0.5,-33.33333333,0
-20,-0.2,-16.66666667,0
-66.66666667,-0.666666667,-40,0
-25,-0.25,-20,0
-145.8333333,-4.375,-59.3220339,0
-250,-2.5,-71.42857143,0
0,0,0,0
-100,-1,-50,0
50,1,100,0
-33.33333333,-0.333333333,-25,0
-150,-1.5,-60,0
-50,-0.5,-33.33333333,0
0,0,0,0
-133.3333333,-1.333333333,-57.14285714,0
41.66666667,2.5,71.42857143,0
0,0,0,0
0,0,0,0
0,0,0,0
-57.14285714,-1.142857143,-36.36363636,0
0,0,0,0
52.27272727,4.181818182,109.5238095,0
-20,-0.2,-16.66666667,0
-31.81818182,-0.636363636,-24.13793103,0
-800,-8,-88.88888889,0
-6.12244898,-0.428571429,-5.769230769,0
0,0,0,0
-50,-0.5,-33.33333333,0
-66.66666667,-0.666666667,-40,0
50,1,100,0
0,0,0,0
-150,-1.5,-60,0
0,0,0,0
48.66666667,4.866666667,94.80519481,0
-9.259259259,-0.555555556,-8.474576271,0
-300,-3,-75,0
0,0,0,0
0,0,0,0
0,0,0,0
24.6031746,2.214285714,32.63157895,0
0,0,0,0
-3.846153846,-0.307692308,-3.703703704,0
30.71428571,3.071428571,44.32989691,0
-200,-2,-66.66666667,0
0,0,0,0
0,0,0,0
0,0,0,0
6.25,0.25,6.666666667,0
25.38461538,2.538461538,34.02061856,0
33.33333333,0.666666667,50,0
-100,-1,-50,0
-700,-7,-87.5,0
-66.66666667,-0.666666667,-40,0
-50,-0.5,-33.33333333,0
0,0,0,0
0,0,0,0
-66.66666667,-2,-40,0
-214.2857143,-2.142857143,-68.18181818,0
0,0,0,0
13.88888889,0.416666667,16.12903226,0
0,0,0,0
0,0,0,0
-29.16666667,-0.583333333,-22.58064516,0
-184.6153846,-1.846153846,-64.86486486,0
-45.23809524,-1.357142857,-31.14754098,0
11.03896104,1.214285714,12.40875912,0
0,0,0,0
-66.66666667,-0.666666667,-40,0
-16.66666667,-0.166666667,-14.28571429,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-100,-1,-50,0
0,0,0,0
-50,-0.5,-33.33333333,0
20.51282051,0.615384615,25.80645161,0
-25,-1,-20,0
-114.2857143,-1.142857143,-53.33333333,0
-7.692307692,-0.230769231,-7.142857143,0
11.53846154,0.461538462,13.04347826,0
19.64285714,0.785714286,24.44444444,0
60.41666667,2.416666667,152.6315789,0
50,1,100,0
-25,-0.25,-20,0
33.33333333,1,50,0
-100,-1,-50,0
42.5,1.7,73.91304348,0
0,0,0,0
0,0,0,0
33.33333333,0.666666667,50,0
-100,-1,-50,0
-57.14285714,-0.571428571,-36.36363636,0
0,0,0,0
58.97435897,3.538461538,143.75,0
8,0.4,8.695652174,0
0,0,0,0
0,0,0,0
-44.64285714,-1.785714286,-30.86419753,0
0,0,0,0
-14.28571429,-0.142857143,-12.5,0
-33.33333333,-0.333333333,-25,0
-146.6666667,-4.4,-59.45945946,0
-100,-1,-50,0
-250,-2.5,-71.42857143,0
65.38461538,5.230769231,188.8888889,0
55.55555556,5,125,0
33.33333333,0.666666667,50,0
0,0,0,0
68.88888889,6.2,221.4285714,0
74.28571429,10.4,288.8888889,0
-118.1818182,-2.363636364,-54.16666667,0
0,0,0,0
25,0.5,33.33333333,0
-20,-0.2,-16.66666667,0
0,0,0,0
50,1,100,0
0,0,0,0
0,0,0,0
0,0,0,0
-107.1428571,-3.214285714,-51.72413793,0
20.83333333,0.625,26.31578947,0
-2.083333333,-0.083333333,-2.040816327,0
-33.33333333,-1,-25,0
0,0,0,0
0,0,0,0
0,0,0,0
-18,-0.9,-15.25423729,0
-121.2121212,-3.636363636,-54.79452055,0
-60,-0.6,-37.5,0
0,0,0,0
-300,-3,-75,0
-33.33333333,-0.666666667,-25,0
56,2.8,127.2727273,0
-262.5,-2.625,-72.4137931,0
0,0,0,0
-7.142857143,-0.142857143,-6.666666667,0
36.66666667,1.1,57.89473684,0
21.21212121,0.636363636,26.92307692,0
-140,-1.4,-58.33333333,0
57.5,2.875,135.2941176,0
33.33333333,1,50,0
46.66666667,1.4,87.5,0
0,0,0,0
-50,-3,-33.33333333,0
-66.66666667,-0.666666667,-40,0
30,1.5,42.85714286,0
-20,-1,-16.66666667,0
74.07407407,6.666666667,285.7142857,0
0,0,0,0
0,0,0,0
5.952380952,0.357142857,6.329113924,0
-133.3333333,-4,-57.14285714,0
33.33333333,1.666666667,50,0
7.792207792,0.545454545,8.450704225,0
0,0,0,0
0,0,0,0
-58.33333333,-1.166666667,-36.84210526,0
-127.2727273,-1.272727273,-56,0
0,0,0,0
-100,-2,-50,0
-16.66666667,-0.166666667,-14.28571429,0
0,0,0,0
25,0.75,33.33333333,0
0,0,0,0
9.090909091,0.272727273,10,0
-16.66666667,-0.166666667,-14.28571429,0
0,0,0,0
-11.36363636,-0.454545455,-10.20408163,0
0,0,0,0
45.83333333,1.833333333,84.61538462,0
0,0,0,0
-18.18181818,-0.181818182,-15.38461538,0
-100,-1,-50,0
85.71428571,6,600,0
49,4.9,96.07843137,0
0,0,0,0
62.5,6.875,166.6666667,0
37.5,0.75,60,0
-4.545454545,-0.090909091,-4.347826087,0
0,0,0,0
-50,-0.5,-33.33333333,0
75,3,300,0
0,0,0,0
-28.57142857,-0.285714286,-22.22222222,0
-33.33333333,-0.666666667,-25,0
52.72727273,5.272727273,111.5384615,0
-33.33333333,-0.333333333,-25,0
0,0,0,0
16.66666667,0.333333333,20,0
-1.923076923,-0.076923077,-1.886792453,0
-60,-0.6,-37.5,0
0,0,0,0
-16.66666667,-0.166666667,-14.28571429,0
27.27272727,1.090909091,37.5,0
0,0,0,0
-58.33333333,-1.166666667,-36.84210526,0
28.57142857,2.285714286,40,0
0,0,0,0
0,0,0,0
0,0,0,0
15.38461538,0.923076923,18.18181818,0
-42.85714286,-0.428571429,-30,0
66.66666667,2,200,0
50,1,100,0
0,0,0,0
50,1,100,0
-25,-0.25,-20,0
-33.33333333,-0.333333333,-25,0
0,0,0,0
0,0,0,0
42.85714286,2.571428571,75,0
-90,-1.8,-47.36842105,0
-85.71428571,-0.857142857,-46.15384615,0
-28.57142857,-0.285714286,-22.22222222,0
0,0,0,0
-40,-0.4,-28.57142857,0
0,0,0,0
41.66666667,0.833333333,71.42857143,0
-33.33333333,-0.333333333,-25,0
-100,-1,-50,0
25,1.75,33.33333333,0
-51.85185185,-3.111111111,-34.14634146,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-6.25,-0.125,-5.882352941,0
41.66666667,1.25,71.42857143,0
-130.7692308,-2.615384615,-56.66666667,0
50,1,100,0
-50,-0.5,-33.33333333,0
-100,-1,-50,0
-180,-1.8,-64.28571429,0
-45.45454545,-5,-31.25,0
-12.5,-1,-11.11111111,0
60,3,150,0
0,0,0,0
0,0,0,0
0,0,0,0
-50,-0.5,-33.33333333,0
50,1,100,0
0,0,0,0
23.46938776,1.642857143,30.66666667,0
0,0,0,0
0,0,0,0
-20,-0.2,-16.66666667,0
0,0,0,0
-50,-0.5,-33.33333333,0
-145.4545455,-1.454545455,-59.25925926,0
16.66666667,0.5,20,0
0,0,0,0
-25,-0.25,-20,0
-25,-0.25,-20,0
0,0,0,0
-20,-0.4,-16.66666667,0
-5.555555556,-0.111111111,-5.263157895,0
0,0,0,0
33.33333333,2,50,0
33.56643357,3.692307692,50.52631579,0
0,0,0,0
-157.6923077,-3.153846154,-61.19402985,0
-100,-1,-50,0
0,0,0,0
-33.33333333,-0.333333333,-25,0
-128.5714286,-1.285714286,-56.25,0
-100,-1,-50,0
0,0,0,0
-66.66666667,-0.666666667,-40,0
0,0,0,0
-200,-2,-66.66666667,0
50,1,100,0
-100,-1,-50,0
0,0,0,0
-200,-2,-66.66666667,0
-112.5,-2.25,-52.94117647,0
-500,-5,-83.33333333,0
0,0,0,0
77.38095238,16.25,342.1052632,0
0,0,0,0
-10.71428571,-0.214285714,-9.677419355,0
-125,-1.25,-55.55555556,0
0,0,0,0
-18.18181818,-0.363636364,-15.38461538,0
-80,-0.8,-44.44444444,0
-16.66666667,-0.166666667,-14.28571429,0
-85.71428571,-0.857142857,-46.15384615,0
-100,-1,-50,0
50,1,100,0
-342.8571429,-3.428571429,-77.41935484,0
0,0,0,0
52.38095238,1.571428571,110,0
-66.66666667,-0.666666667,-40,0
-50,-1,-33.33333333,0
-50,-0.5,-33.33333333,0
0,0,0,0
20,0.6,25,0
-50,-0.5,-33.33333333,0
33.33333333,1,50,0
0,0,0,0
0,0,0,0
27.27272727,1.090909091,37.5,0
-180,-1.8,-64.28571429,0
-42.85714286,-0.428571429,-30,0
-100,-1,-50,0
0,0,0,0
0,0,0,0
16.92307692,1.692307692,20.37037037,0
-200,-2,-66.66666667,0
25,0.5,33.33333333,0
0,0,0,0
83.33333333,5,500,0
-6.25,-0.5,-5.882352941,0
66.66666667,2,200,0
66.66666667,5.333333333,200,0
7.142857143,0.142857143,7.692307692,0
0,0,0,0
16.66666667,0.5,20,0
