district_id,district,treatment_control_group,district_price_effect,total_token_price_effect,total_phone_price_effect,mean_post_price_effect_count,mean_post_price_effect_percent,mean_reorder_price_effect_count,mean_reorder_price_effect_percent,lag_total_token_price_effect,lag_total_phone_price_effect,total_token_price_effect_detrend,total_phone_price_effect_detrend,total_token,total_phone,reorder_payment_count,total_token_price_effect_ratio,total_phone_price_effect_ratio,total_token_price_effect_detrend_ratio,total_phone_price_effect_detrend_ratio
420,pardis,0,1,125,97,,,,,2511,9525,-2386,-9428,,,,,,,
420,pardis,0,2,3,3,,,,,125,97,-122,-94,,,,,,,
921,shahrak-naft-district5,10,0,46,1651,-0.206077343,-6.91971063,1.184102183,46.27492877,,,,,8302,7873,4983,0.005540834,0.209704052,,
921,shahrak-naft-district5,10,1,50,37,,,,,46,1651,4,-1614,8302,7873,4983,0.006022645,0.004699606,0.000481812,-0.205004446
921,shahrak-naft-district5,10,2,21,12,,,,,50,37,-29,-25,8302,7873,4983,0.002529511,0.001524197,-0.003493134,-0.00317541
44,jamaran,10,0,2,490,0.5,33.33333333,-0.75,-18.75,,,,,1787,1726,784,0.001119194,0.283893395,,
44,jamaran,10,1,14,14,,,,,2,490,12,-476,1787,1726,784,0.007834359,0.00811124,0.006715165,-0.275782155
44,jamaran,10,2,1,1,,,,,14,14,-13,-13,1787,1726,784,0.000559597,0.000579374,-0.007274762,-0.007531866
130,heshamatiyeh,10,0,80,945,-0.208475375,3.613900423,0.78574836,102.25,,,,,7755,7102,2987,0.010315925,0.13306111,,
130,heshamatiyeh,10,1,24,20,,,,,80,945,-56,-925,7755,7102,2987,0.003094778,0.002816108,-0.007221148,-0.130245001
67,pasdaran,10,0,709,8500,-0.542543989,-2.808842476,1.823141892,156.0687257,,,,,107580,92638,65452,0.006590444,0.091755003,,
67,pasdaran,10,1,268,183,,,,,709,8500,-441,-8317,107580,92638,65452,0.002491169,0.001975431,-0.004099275,-0.089779572
67,pasdaran,10,2,33,27,,,,,268,183,-235,-156,107580,92638,65452,0.000306748,0.000291457,-0.002184421,-0.001683974
197,beryanak,20,0,281,4246,-0.435863769,1.182720312,0.900704749,51.34180923,,,,,47530,42275,20042,0.005912056,0.100437611,,
197,beryanak,20,1,144,78,,,,,281,4246,-137,-4168,47530,42275,20042,0.003029665,0.001845062,-0.00288239,-0.098592549
197,beryanak,20,2,16,12,,,,,144,78,-128,-66,47530,42275,20042,0.000336629,0.000283856,-0.002693036,-0.001561206
912,fath,20,0,64,156,-0.03963826,-6.358994422,1.684304826,204.6509972,,,,,1805,1662,1023,0.035457064,0.093862816,,
912,fath,20,1,9,6,,,,,64,156,-55,-150,1805,1662,1023,0.00498615,0.003610108,-0.030470914,-0.090252708
990,etehad,10,0,7,112,-0.083333333,-6.25,0.083333333,,,,,,827,799,146,0.008464329,0.140175219,,
990,etehad,10,1,5,5,,,,,7,112,-2,-107,827,799,146,0.006045949,0.006257822,-0.00241838,-0.133917397
194,shahrak-e-vali-e-asr,30,0,212,2036,-0.717409188,-8.637808405,0.589679106,26.15769812,,,,,28495,25520,6241,0.007439902,0.079780564,,
194,shahrak-e-vali-e-asr,30,1,88,30,,,,,212,2036,-124,-2006,28495,25520,6241,0.003088261,0.001175549,-0.004351641,-0.078605016
194,shahrak-e-vali-e-asr,30,2,1,1,,,,,88,30,-87,-29,28495,25520,6241,3.51E-05,3.92E-05,-0.003053167,-0.001136364
163,azadi-sport-complex,10,0,3,211,0.769230769,34.48275862,3.692307692,,,,,,1278,1205,373,0.002347418,0.175103734,,
163,azadi-sport-complex,10,1,2,2,,,,,3,211,-1,-209,1278,1205,373,0.001564945,0.001659751,-0.000782473,-0.173443983
1019,atabak,31,0,53,702,-0.669264069,-20.51010344,0.465326585,48.97284534,,,,,7595,7116,2633,0.006978275,0.098650927,,
